n11845793 hedgehog_cactus
n02735688 area
n11927215 arnica_montana
n12585629 palmyra_palm
n01856553 greylag
n03059103 coat_rack
n03889503 parapet
n03955296 planing_machine
n07724269 iceberg
n11448153 dust_storm
n07914413 daiquiri
n02902916 broad_arrow
n02390738 kiang
n07902799 akvavit
n07775050 pistachio
n03798061 scuff
n01549430 peewit
n03148808 cupola
n03165211 daybook
n02761834 horn
n07745661 saskatoon
n03536568 horizontal_tail
n04550676 wardroom
n04077430 reproducer
n02625851 cavalla
n03068181 collar
n02731629 scuba
n01889074 insectivore
n03847471 onion_dome
n02340930 pine_vole
n02692086 airscrew
n02919414 bundle
n09287968 formation
n02995998 centrifuge
n03607923 kameez
n12086539 vanilla
n02339376 field_mouse
n03820154 net
n04158956 sea_chest
n04189651 sheet_piling
n03220237 cromlech
n03199901 dinghy
n02207179 drone
n04385536 tailpipe
n02912557 roadster
n02050809 dabchick
n12650805 chokecherry
n00476235 stickball
n04401680 phone_booth
n03032453 cinquefoil
n02761696 car_factory
n04303258 staple
n07575726 dinner
n01792640 hen
n13035707 helvella
n02081571 walrus
n02005399 shoebill
n02796995 taproom
n04463679 track
n03744840 memory_device
n02451415 taira
n07713895 cabbage
n04499300 turkish_bath
n01490670 lemon_shark
n04035836 quiver
n03792048 mound
n09495962 griffin
n12986227 tooth_fungus
n10655594 steward
n12641413 cherry_tree
n03439814 glider
n04508163 unmentionable
n04312432 steeple
n02840619 back
n02846733 black_box
n03059366 coaxial_cable
n03858085 ossuary
n07829331 wine_vinegar
n00443803 flip
n11847169 barrel_cactus
n03993403 plaster
n07722217 onion
n03844045 oil_lamp
n05467758 astrocyte
n04386792 talcum_powder
n03141065 patrol_car
n11918286 ageratum
n00471613 baseball
n02884859 box_girder
n04539794 voile
n12870048 marum
n09403734 chain
n04187233 overlay
n04388574 tangram
n01454856 stickleback
n07741235 northern_spy
n03394480 rattler
n02076402 crabeater_seal
n02932693 cabin_class
n02684649 aglet
n03718581 manor_hall
n09833536 baker
n02391373 mountain_zebra
n02796995 saloon
n02654745 cowfish
n15067877 lachrymator
n02790669 barbeque
n04393549 tapestry
n12033709 immortelle
n12113195 feathertop
n03885669 pantsuit
n03438661 glass
n01558149 mavis
n03204134 dipole
n03533014 water_pipe
n02387093 percheron
n04218564 muffler
n07718671 gherkin
n02689144 airframe
n11894770 radish
n11756669 wattle
n02758490 auger
n07814487 clove
n02248887 soft_scale
n05244755 dental_plaque
n01713764 tyrannosaur
n03502777 header
n07927512 soda_water
n01618503 secretary_bird
n07593199 smorgasbord
n02531114 alewife
n04301760 stick_shift
n12927013 cassava
n03159640 stump
n12034141 zinnia
n04255163 socket
n04139859 bank
n04113641 round
n01422335 trophozoite
n02122298 puss
n02408817 carabao
n13131028 umbel
n11767354 dogbane
n07819166 mint
n09405787 ravine
n04472563 transmission_shaft
n03176594 deodorant
n12953484 king_fern
n02561381 esox_lucius
n09452395 swampland
n07838233 pasta_sauce
n02177775 deathwatch
n03604311 jumbo_jet
n02442336 stoat
n13876561 spiral
n03484809 hand_drill
n03216402 diving_dress
n03129848 creel
n04373894 steel
n02782681 ballot_box
n07878647 stuffed_peppers
n10164233 schoolmaster
n04375405 rotary_converter
n12645174 almond
n09415584 riverbank
n01357328 clostridium_botulinum
n10123844 general
n02685995 airbrush
n01322343 pup
n12043444 orchis
n04351699 suiting
n01783017 myriapod
n04205505 short_sleeve
n13164501 osier
n02749953 assembly
n04533946 dvd
n03017698 chimney_breast
n02548247 monkfish
n03031422 cigarette_lighter
n11915214 composite
n04584373 wigwam
n02977619 case
n02887489 gallus
n03456186 grey
n12615710 pondweed
n02766534 carriage
n03709206 magnifier
n02919648 bung
n07709333 green
n11689483 oilseed
n12482893 yucca_brevifolia
n07820960 summer_savory
n02434712 brocket
n09264803 delta
n03247083 dropper
n03411079 gaiter
n02584449 pirana
n02476567 australopithecus_afarensis
n12735160 sandalwood_tree
n03939677 wheelhouse
n03541696 lodge
n01829869 hoopoe
n02944579 camouflage
n07733567 kohlrabi
n03719560 mantelet
n03598385 jig
n03819595 meshing
n02831724 bunk
n03410740 muzzle
n07584423 borscht
n01485479 basking_shark
n04405907 tv_set
n03600285 riding_breeches
n02139671 fruit_bat
n01614038 harpy_eagle
n02710600 aneroid_barometer
n13154841 bract
n01934440 annelid_worm
n03503233 header
n01449374 mosquitofish
n02848216 blade
n08598568 mecca
n01860002 trumpeter
n04225222 sixpack
n02047045 pigeon_guillemot
n04022434 pump_action
n12643473 prunus_cerasus
n01448291 helleri
n02878628 buhl
n04021164 pull_through
n01617443 lammergeier
n03725600 mason_jar
n03855756 orlon
n10020890 medico
n02385214 yearling
n03215076 diwan
n02949542 tin
n04395651 tattoo
n13004423 chanterelle
n00483508 doubles
n03825271 skittle
n11771924 carissa_macrocarpa
n12221522 macadamia_nut
n12711398 rangpur
n03982895 poorhouse
n04330746 stovepipe
n07601572 candy_cane
n03774461 miter
n03219135 dolly
n13866144 polygon
n04091466 rigger
n02302969 luna_moth
n12230794 arbutus_unedo
n02538010 lake_trout
n02284611 tortrix
n04552696 combat_ship
n02933340 console
n03648219 laundry
n04075813 repp
n03541393 hospital_train
n04160586 seaplane
n07919441 irish_coffee
n12865824 ramona
n04081699 rest_house
n02682811 aerial_torpedo
n03126385 climber
n04539407 viyella
n07881800 drinkable
n13235503 indian_paintbrush
n04160036 seal
n02592055 sheepshead
n07769584 quince
n03903424 treadle
n01606672 sparrow_hawk
n02015797 corncrake
n03658635 levee
n07895595 chianti
n04290615 sputnik
n00464651 outdoor_game
n01613615 young_bird
n09877951 brother
n03667664 photometer
n03939677 pilothouse
n03676759 lcd
n03567788 indiaman
n02122878 queen
n02438173 guanaco
n01851895 wild_duck
n03429288 gage
n01853498 scooter
n04137897 satellite_television
n04966941 pale_yellow
n02487547 rhesus_monkey
n07926920 mulled_wine
n04207151 shoulder
n11610215 single_leaf
n03092883 console
n03039015 klavier
n03112869 corset
n02386496 draught_horse
n00477392 lacrosse
n06276501 radiotelephony
n07883031 filling
n02485536 vervet
n13232779 honey_fungus
n07685918 pumpernickel
n03604156 nickelodeon
n03495039 harness
n12737383 family_loranthaceae
n07722888 purple_onion
n02802215 hoop
n07765728 wild_plum
n12080395 butterfly_orchid
n14844693 soil
n07857959 pate
n12597466 saw_palmetto
n11968931 boneset
n03731695 sledgehammer
n12476510 century_plant
n00007846 somebody
n11669921 flower
n04023249 puncher
n11767877 indian_hemp
n03208556 disc
n01607962 buzzard
n02930214 bvd
n03070396 colliery
n07585015 beef_stock
n04433585 railroad_tie
n04373894 sword
n01751472 taipan
n03141327 cruise_ship
n02004131 jabiru
n04016240 lopper
n03351151 fishhook
n03237416 beaver
n04197391 shirt
n02788021 streamer
n12470092 sarsaparilla
n04359034 supertanker
n04273796 speed_indicator
n07855105 gruyere
n07715407 broccoli_rabe
n01694709 varan
n04455579 topper
n03009794 charnel_house
n03603722 jug
n02126139 serval
n12477583 maguey
n02196119 robber_fly
n02428349 pasang
n03357081 gabardine
n03504205 headpiece
n02932693 economy_class
n02405101 urus
n02129923 tigress
n02878107 bottling_plant
n01727646 colubrid
n12831535 columnea
n04043733 wireless
n03395859 fresnel_lens
n03047941 cloister
n11704093 bay_tree
n03097535 control_circuit
n04511002 university
n02275773 tortoiseshell_butterfly
n07807002 salmagundi
n02738535 armchair
n12827537 moonflower
n02814428 beach_towel
n03748162 mercantile_establishment
n12753007 silver_maple
n07573103 canned_meat
n02063224 baleen_whale
n01793715 orpington
n07750586 almond
n02814116 bb_gun
n03748162 sales_outlet
n11634736 red_cedar
n03472535 sneaker
n07803779 cracked_wheat
n02277268 viceroy
n01628770 caudate
n01477875 sea_lamprey
n11693981 custard_apple
n03996145 saw
n04530283 vertical_tail
n02361587 groundhog
n12189987 adansonia_digitata
n04184880 sharkskin
n07918706 swizzle
n03107046 cordage
n04401828 telephone_cord
n03115897 couch
n03237212 dress_blues
n12116429 cocksfoot
n04018667 convenience
n13895262 belly
n03891051 parka
n04119751 rundle
n12642200 sweet_cherry
n03099147 convector
n07910656 pernod
n12173069 velvetleaf
n02458135 unai
n04307767 staysail
n12587803 coconut
n02921406 burberry
n11757851 cassie
n04153330 screening
n03250588 smoother
n11720353 buttercup
n03915320 percussion_cap
n03425595 gas_range
n02069412 common_dolphin
n03330947 hobble
n04137773 satellite_receiver
n12214789 protea
n02871439 bookshelf
n02660208 halibut
n01614343 aquila_chrysaetos
n02431337 stag
n12407079 wych_elm
n07568502 oatmeal
n03365991 floor
n02592371 pinfish
n02415253 dall_sheep
n01322898 lion_cub
n03357081 tweed
n03165466 day_nursery
n03220237 portal_tomb
n01558594 blackbird
n01541386 cardinal
n03683708 locker_room
n10509063 reading_teacher
n07907943 cordial
n02041875 cob
n04409011 tender
n12765115 molle
n03669534 limekiln
n02295064 noctuid_moth
n03674731 link_trainer
n12273114 turkey_oak
n06470073 papers
n04307419 stay
n03394480 freight_train
n07609407 taffy
n02332447 harvest_mouse
n01856553 greylag_goose
n04387095 tam
n09265620 declination
n01543175 baya
n11694469 ilama
n03409591 saddle_roof
n02391994 rhinoceros
n01757901 massasauga
n03690851 lota
n07817315 coriander
n04394630 tarmac
n07743544 blueberry
n01857325 brant_goose
n03025165 choo_choo
n04518132 vacuum_flask
n07568241 farina
n02991302 jail_cell
n02060411 shearwater
n03533014 hookah
n03142679 crystal
n04332580 straitjacket
n01790304 plymouth_rock
n03139089 jacket
n03875218 paint
n03512452 heliograph
n03512147 helicopter
n07856270 paste
n02802215 basketball_hoop
n07907548 malt_whiskey
n04118021 carpet
n02425532 nilgai
n02858304 boat
n08518171 camping_ground
n03263076 eaves
n06883725 swastika
n03251533 drydock
n03853291 orchestra_pit
n03171228 defence_system
n03079741 compartment
n03759243 microfiche
n03390327 daisy_cutter
n02898711 bridge
n03126580 crampon
n03553019 hydrofoil
n03410740 gag
n07598928 barley_sugar
n03149686 curbstone
n04304375 starter_motor
n13155095 bracteole
n03074380 pillar
n03834604 atomic_weapon
n02525382 cusk
n02806088 bastion
n07846557 skimmed_milk
n02924116 motorcoach
n13185658 doodia
n04146050 schoolhouse
n03923379 phial
n04309548 steamer
n02644501 rasher
n01836673 poorwill
n03236093 dreadnaught
n12779603 pitcher_plant
n00812526 clench
n07644244 gelatin_dessert
n04077734 rescue_equipment
n12651229 firethorn
n04318787 stile
n02082791 anteater
n03448590 gorget
n03277149 electron_gun
n12704513 bilimbi
n12338146 spotted_gum
n02534734 salmon
n04054670 rasp
n04592465 winery
n12143676 maize
n08518171 encampment
n03492922 hard_hat
n09877951 buddy
n01351315 spirillum
n04542095 voting_machine
n02704949 coliseum
n09495962 gryphon
n01880716 bettong
n07585208 stock
n02205219 crane_fly
n02512938 food_fish
n03959014 plastron
n01795088 grouse
n03656957 lens
n12764008 sugar_bush
n03267468 ejection_seat
n11661909 taxus_baccata
n03979492 polygraph
n04283255 spoiler
n03138344 crowbar
n02693246 airport_terminal
n09326662 mound
n04192858 shield
n07766530 mamey
n07936459 ice_water
n04270891 spear
n03228692 dovecote
n02281015 small_white
n02561108 pike
n04333129 strap
n02818832 bed
n02962200 carburettor
n01447331 may_fish
n07691650 croissant
n02853218 blockade
n02343320 syrian_hamster
n03811295 nautilus
n03346455 hearth
n03313333 frontage
n03690168 lorgnette
n12114590 chloris_gayana
n03898633 patchwork
n03775199 mixer
n04213264 sickbed
n11807108 chickweed
n07721678 jalapeno
n04960582 pitch_black
n07920349 cappuccino
n02383231 thoroughbred
n02602405 silversides
n12478768 grass_tree
n03343354 fipple_flute
n09403734 range
n04141712 scaffolding
n12477401 sisal
n03456299 grease_gun
n01949499 keyhole_limpet
n07579575 entree
n04425977 third_gear
n07757990 sour_cherry
n07556637 victual
n12006930 mexican_hat
n02046939 black_guillemot
n03174731 demitasse
n04293258 squelch
n03460040 grinder
n03147280 culvert
n02388917 bay
n12333771 guava
n03945615 pipe
n02861387 bodice
n02849154 blanket
n03873699 paddle
n11612923 white_pine
n07711080 french_fries
n03466839 guildhall
n03074855 comb
n01997119 water_flea
n00445226 water_skiing
n12662772 coffee
n02822762 beefcake
n02159955 insect
n12392549 urtica_dioica
n04114069 roundel
n04951716 aureole
n10780632 wife
n00475787 softball_game
n13145040 vitis_labrusca
n07682624 flatbread
n12196527 flame_tree
n04040373 rotary_engine
n11709205 star_anise
n07615569 tutti_frutti
n02353861 pouched_rat
n02910145 bucket_seat
n02446206 striped_skunk
n09438940 snowdrift
n07891726 vino
n11781176 calamus
n03222516 bell
n12882945 digitalis_purpurea
n04121728 jigsaw
n02378149 remount
n11639084 incense_cedar
n04355511 sundress
n03905730 peg
n01894207 tenrec
n11542137 bog_moss
n07639069 donut
n02893418 brazier
n03923918 needle
n09260907 farmland
n03125870 craft
n02892304 brass
n07848936 ghee
n11615387 loblolly_pine
n02751215 astrolabe
n04085574 reversible
n13905792 wrinkle
n13192625 shield_fern
n04175147 host
n07714895 savoy
n03665924 bulb
n01322508 wolf_cub
n03813078 nave
n13094273 sorus
n03960490 plate
n12732491 black_poplar
n01722998 pterosaur
n04414476 terry
n03722646 marlinspike
n03639230 landing_skid
n03239054 tails
n02380464 polo_pony
n02406432 ayrshire
n09294877 grotto
n02786331 bandbox
n12855494 mentha_aquatica
n04589190 window_blind
n02297294 armyworm
n07711232 home_fries
n02608547 hogfish
n04285803 activewear
n04363991 surgery
n04459362 towel
n02574910 remora
n02276749 white_admiral
n11762433 leucaena_leucocephala
n03553248 thermonuclear_bomb
n03855333 oriel
n01884476 tasmanian_tiger
n02310000 bollworm
n12568186 black_locust
n03387653 metalworks
n02084732 doggie
n01321230 male
n01790398 cornish
n04238321 zip
n01841102 sapsucker
n04610503 yard
n01607962 buteo_buteo
n02104523 shepherd_dog
n03358380 flash
n07576438 picnic
n12047884 spider_orchid
n07561590 dietary
n04612373 yawl
n03187751 dialysis_machine
n10080869 male_parent
n02755529 attack_submarine
n01699040 caiman
n12664710 cinchona
n12154773 screw_pine
n04065464 rec_room
n03948242 piste
n01905661 invertebrate
n12230794 strawberry_tree
n03474167 habit
n03949145 piston_ring
n01612275 falco_columbarius
n03744276 memory
n02738271 armature
n09443281 spoor
n07892813 white_wine
n07845863 homogenized_milk
n07832416 pesto
n02579557 pompano
n02868638 bomb_shelter
n03842012 office_block
n04295081 tack
n12173664 hollyhock
n01736375 ground_snake
n02008041 heron
n14891255 greek_fire
n04360798 support_column
n00326094 rock_climbing
n04472726 sender
n04128837 sailing_ship
n13095013 partial_veil
n03989777 post_horn
n03070587 collimator
n02062430 blower
n02762909 donkey_engine
n01392380 amoeba
n04313220 steering_system
n03176386 denture
n07561112 diet
n02205673 black_fly
n11645590 wollemi_pine
n00480366 pelota
n07867616 cheese_fondue
n13882961 diamond
n09302616 upland
n02136103 binturong
n04287451 sprag
n04370774 sweats
n04444218 toe
n02023992 kildeer
n02122298 pussycat
n03880531 pan
n02970408 carryall
n07712559 chip
n04316498 stereoscope
n02769075 desktop
n04003241 primus
n04164868 writing_table
n02868638 bombproof
n01317294 draft_animal
n03199775 dinette
n03629520 kylix
n04529962 vertical_stabiliser
n12491017 orchid_tree
n12224978 casuarina
n04323819 stocking
n02532028 herring
n11906127 golden_cup
n07572353 viands
n03600722 joinery
n12137791 guinea_corn
n04962062 silver_gray
n07720084 sugar_beet
n03870672 pack
n02976939 till
n02742322 array
n02784124 banana_boat
n03085219 computer_monitor
n11950345 chrysanthemum
n02984061 cathedral
n01563945 goldcrest
n03037709 clarinet
n04295353 stabling
n03075634 combine
n04044498 radiotelephone
n03511175 hedgerow
n11669786 floret
n03555662 hypodermic
n02247655 bemisia_tabaci
n07868200 french_toast
n12452480 mission_bells
n12794985 astilbe
n07591586 bouillabaisse
n03510244 heat_sink
n10164492 head_nurse
n04608435 writing_desk
n07864638 tetrazzini
n02920369 sand_trap
n09376526 ocean_bottom
n10276045 lumberjack
n02322047 trepang
n04450749 tongs
n07881625 refried_beans
n04063154 record_changer
n11878101 broccoli_rabe
n12036939 bellflower
n03450516 robe
n11722466 creeping_buttercup
n07936548 soda_water
n04973669 copper_color
n11779300 aroid
n01752165 viper
n07899108 vermouth
n04433585 tie
n02403231 bullock
n04149374 scooter
n06267991 tabloid
n02653786 filefish
n04356925 sun_porch
n03880129 pallium
n02310334 corn_earworm
n12441183 asparagus
n04199027 shoe
n02947818 candelabra
n03012897 chemical_plant
n02793199 bark
n07869391 hash
n05451384 lymphocyte
n03766508 millinery
n03221059 half_mask
n02709908 and_circuit
n04586072 windbreak
n02568087 striper
n03430551 gear_wheel
n03030880 cigarette_butt
n04095109 ritz
n13099999 deciduous_plant
n03923379 vial
n01876326 bandicoot
n01789740 poultry
n11685091 pip
n12406488 ulmus_americana
n03634034 pile_dwelling
n03363749 flintlock
n07605474 fudge
n12286197 green_alder
n03998333 tallis
n02029378 sanderling
n02543565 lizardfish
n02410900 wisent
n04190747 casing
n13025647 yeast
n00454983 fly_casting
n12131405 bluegrass
n15091129 thiamin
n07605040 candyfloss
n01319685 bycatch
n02405101 bos_primigenius
n12288823 hazelnut
n01340935 reovirus
n03413124 gibbet
n12665048 bedstraw
n04146976 school_system
n02979074 cassette_deck
n04076284 repeater
n02213107 hornet
n02622955 hairtail
n04232312 skybox
n02387887 coach_horse
n02311060 larva
n13110915 nut_tree
n09295210 growler
n01994910 daphnia
n02581957 dolphinfish
n02920369 trap
n04585128 wilton
n10305635 medic
n01944955 garden_snail
n03039015 clavier
n12770529 ebony
n03967396 plotter
n12872914 butterwort
n04140064 saw
n04287986 spreader
n03075946 command_module
n09265620 descent
n02073831 manatee
n07909714 galliano
n04151108 scratcher
n02406174 milker
n04221823 simulator
n12336224 red_gum
n03878963 palisade
n12023726 tanacetum_vulgare
n04110439 positioner
n02848523 blade
n07569644 graham_flour
n03974070 pogo_stick
