n11845793 hedgehog_cactus
n11599324 welwitschia_mirabilis
n01622352 horned_owl
n08518171 campsite
n07773428 coconut_milk
n07915491 mint_julep
n07717070 winter_squash
n01612476 hobby
n01569566 blackpoll
n02947660 canal_boat
n03878066 palace
n11683838 nectary
n12927758 tung_tree
n02274822 nymphalid
n03497657 chapeau
n01457852 trumpetfish
n02179012 blister_beetle
n04433377 tie_beam
n03333129 spyglass
n09453008 tableland
n04402580 telephone_receiver
n03914438 pepper_pot
n03222516 buzzer
n02975212 showcase
n02377480 mare
n07589872 burgoo
n11644226 white_cedar
n04063373 recording_machine
n11840476 maravilla
n12552893 restharrow
n01970667 argonaut
n03379828 pedestrian_bridge
n02871963 throwing_stick
n11620673 fir
n12643113 cherry_laurel
n02117646 brown_hyena
n02806088 citadel
n12506991 kidney_vetch
n04051439 rammer
n03903424 foot_pedal
n01672432 spiny_softshell
n04080705 resort_hotel
n01797307 spruce_grouse
n02752810 atlas
n07683786 loaf
n12585629 palmyra_palm
n01856553 greylag
n03059103 coat_rack
n03889503 parapet
n03928814 clavier
n11448153 dust_storm
n12340755 black_gum
n07914413 daiquiri
n02390738 kiang
n03738066 player_piano
n03903133 peavey
n07902799 akvavit
n07775050 pistachio
n01549430 peewit
n02472987 humans
n03148808 cupola
n07578093 banquet
n03165211 daybook
n07745661 saskatoon
n03055857 coach_house
n03536568 horizontal_tail
n03496612 harrow
n13901211 drum
n04550676 wardroom
n04077430 reproducer
n03533654 hookup
n03068181 collar
n03789603 motley
n02731629 scuba
n01889074 insectivore
n03847471 onion_dome
n02340930 pine_vole
n09287968 formation
n03455488 tombstone
n12086539 vanilla
n13894154 rut
n02339376 field_mouse
n03820154 net
n04189651 sheet_piling
n02237581 mirid
n03220237 cromlech
n03199901 dinghy
n04385536 tailpipe
n02912557 roadster
n02050809 dabchick
n00476235 stickball
n04401680 phone_booth
n03032453 cinquefoil
n01544389 zebra_finch
n07575726 dinner
n03027625 chukka
n01792640 hen
n13035707 helvella
n02005399 shoebill
n11873182 horseradish
n02796995 taproom
n04463679 track
n02451415 taira
n07713895 cabbage
n01556182 spotted_flycatcher
n04499300 turkish_bath
n01490670 lemon_shark
n03792048 mound
n12986227 tooth_fungus
n02756098 attire
n12641413 cherry_tree
n03439814 glider
n02537716 sea_trout
n04508163 unmentionable
n04369618 sweatband
n04312432 steeple
n03042829 clinch
n02846733 black_box
n03059366 coaxial_cable
n03858085 ossuary
n11793779 calla
n07829331 wine_vinegar
n04153025 screen_door
n00443803 flip
n07722217 onion
n04961691 grey
n05467758 astrocyte
n04386792 talcum_powder
n03141065 patrol_car
n01663782 green_turtle
n02884859 box_girder
n02140049 flying_fox
n04262161 soundboard
n04229959 skimmer
n03541269 hospital_ship
n02843029 birch_bark
n09403734 chain
n04388574 tangram
n03394480 rattler
n03717447 manhole
n02076402 crabeater_seal
n02932693 cabin_class
n02684649 aglet
n09833536 baker
n02391373 mountain_zebra
n02862048 body_armour
n02796995 saloon
n02654745 cowfish
n02790669 barbeque
n04393549 tapestry
n12033709 immortelle
n12113195 feathertop
n03885669 pantsuit
n03438661 glass
n03204134 dipole
n07844604 milk
n03533014 water_pipe
n03491988 hank
n04218564 muffler
n11894770 radish
n02873520 boot
n09215437 basin
n02758490 auger
n07814487 clove
n05244755 dental_plaque
n02879309 boutique
n07927512 soda_water
n03502777 header
n01618503 secretary_bird
n07593199 smorgasbord
n02531114 alewife
n04301760 stick_shift
n12927013 cassava
n03159640 stump
n12034141 zinnia
n04255163 socket
n03836976 nylons
n04139859 bank
n04113641 round
n03329536 collet
n11767354 dogbane
n09405787 ravine
n04472563 transmission_shaft
n03176594 deodorant
n12953484 king_fern
n02561381 esox_lucius
n09452395 swampland
n07838233 pasta_sauce
n02177775 deathwatch
n03604311 jumbo_jet
n02442336 stoat
n06793231 sign
n03390075 foxhole
n02917742 bullpen
n03484809 hand_drill
n01594004 bluebird
n03216402 diving_dress
n02691156 aeroplane
n03129848 creel
n04373894 steel
n02782681 ballot_box
n07878647 stuffed_peppers
n10164233 schoolmaster
n04375405 rotary_converter
n12645174 almond
n02381609 tarpan
n02685995 airbrush
n03679384 quarters
n01322343 pup
n07745197 dewberry
n01783017 myriapod
n04205505 short_sleeve
n13164501 osier
n11630489 cypress
n02749953 assembly
n04533946 dvd
n03017698 chimney_breast
n02548247 monkfish
n03092166 indoor_garden
n03031422 cigarette_lighter
n11915214 composite
n04584373 wigwam
n04409625 tennis_camp
n02977619 case
n01794158 meleagris_gallopavo
n02887489 gallus
n03456186 grey
n12615710 pondweed
n02766534 carriage
n07768230 bartlett
n03709206 magnifier
n02919648 bung
n12482893 yucca_brevifolia
n04045941 tag
n07820960 summer_savory
n02434712 brocket
n03542860 hotel_room
n02584449 pirana
n12166128 calabash
n02476567 australopithecus_afarensis
n12735160 sandalwood_tree
n03939677 wheelhouse
n03541696 lodge
n02667576 abbey
n07733567 kohlrabi
n03719560 mantelet
n03598385 jig
n02831724 bunk
n03410740 muzzle
n12218274 silky_oak
n04405907 tv_set
n01614038 harpy_eagle
n02710600 aneroid_barometer
n03413428 gambling_house
n11624192 cedrus_atlantica
n01934440 annelid_worm
n02065407 minke_whale
n03012013 cheekpiece
n03503233 header
n01449374 mosquitofish
n02848216 blade
n01860002 trumpeter
n02047045 pigeon_guillemot
n12643473 prunus_cerasus
n01448291 helleri
n13132034 peduncle
n02878628 buhl
n03147156 culverin
n03475823 hair_oil
n01617443 lammergeier
n08598301 grassland
n03855756 orlon
n10020890 medico
n04326799 stonework
n04402746 phone_system
n02385214 yearling
n12640839 mei
n03215076 diwan
n03088707 conductor
n02949542 tin
n02821202 bedpan
n04395651 tattoo
n13004423 chanterelle
n00483508 doubles
n03825271 skittle
n11771924 carissa_macrocarpa
n03267821 elastic_bandage
n12221522 macadamia_nut
n12711398 rangpur
n03982895 poorhouse
n04330746 stovepipe
n07601572 candy_cane
n03774461 miter
n13866144 polygon
n04091466 rigger
n03258456 dust_cover
n12230794 arbutus_unedo
n02284611 tortrix
n02933340 console
n04075813 repp
n04045941 shred
n02329401 rodent
n03148324 closet
n03541393 hospital_train
n04160586 seaplane
n07919441 irish_coffee
n12865824 ramona
n04081699 rest_house
n02682811 aerial_torpedo
n03344642 firebrick
n04539407 viyella
n07881800 drinkable
n07719839 beetroot
n04160036 seal
n02592055 sheepshead
n03903424 treadle
n02628062 skipjack
n01606672 sparrow_hawk
n03658635 levee
n07895595 chianti
n04290615 sputnik
n00464651 outdoor_game
n01613615 young_bird
n02472987 human_beings
n05241485 melanocyte
n09877951 brother
n07906877 corn
n12658308 rowan
n03939677 pilothouse
n03676759 lcd
n13132156 pedicel
n02438173 guanaco
n04230603 ski_pole
n01851895 wild_duck
n03429288 gage
n01853498 scooter
n02626265 cero
n04137897 satellite_television
n04966941 pale_yellow
n02487547 rhesus_monkey
n07926920 mulled_wine
n04207151 shoulder
n11610215 single_leaf
n03039015 klavier
n03112869 corset
n02386496 draught_horse
n04145863 schmidt_telescope
n00477392 lacrosse
n02800497 basement
n04574348 whaleboat
n02485536 vervet
n05282652 diastema
n07685918 pumpernickel
n03495039 harness
n07765728 wild_plum
n14844693 soil
n01823013 cuckoo
n07857959 pate
n12597466 saw_palmetto
n11968931 boneset
n11669921 flower
n03355768 flagon
n11767877 indian_hemp
n03208556 disc
n02930214 bvd
n03070396 colliery
n04054361 tuck
n10707233 therapist
n07585015 beef_stock
n04433585 railroad_tie
n03901750 pawn
n11508382 snow
n04373894 sword
n01751472 taipan
n12279772 quercus_virginiana
n03141327 cruise_ship
n03351151 fishhook
n03237416 beaver
n04197391 shirt
n06998748 artwork
n02788021 streamer
n09409752 ridge
n12470092 sarsaparilla
n04359034 supertanker
n07855105 gruyere
n07715407 broccoli_rabe
n02771547 backstop
n04400289 telecommunication_system
n03009794 charnel_house
n03603722 jug
n02126139 serval
n12477583 maguey
n02428349 pasang
n03357081 gabardine
n02932693 economy_class
n02405101 urus
n03686130 attic
n02878107 bottling_plant
n07574602 breakfast
n12831535 columnea
n04043733 wireless
n03395859 fresnel_lens
n03047941 cloister
n11704093 bay_tree
n03097535 control_circuit
n04511002 university
n02275773 tortoiseshell_butterfly
n02838728 vizor
n07807002 salmagundi
n02738535 armchair
n03342863 finish_coat
n12827537 moonflower
n02814428 beach_towel
n02660519 atlantic_halibut
n03748162 mercantile_establishment
n12753007 silver_maple
n01793715 orpington
n07750586 almond
n02814116 bb_gun
n03748162 sales_outlet
n11634736 red_cedar
n03472535 sneaker
n07803779 cracked_wheat
n02277268 viceroy
n01628770 caudate
n07890226 porter
n03996145 saw
n02361587 groundhog
n02299157 manduca_sexta
n03984234 porcelain
n04295881 sports_stadium
n04069276 reflector
n06359467 chat_room
n04962240 charcoal_grey
n12189987 adansonia_digitata
n04184880 sharkskin
n03107046 cordage
n03334492 fife
n04401828 telephone_cord
n03237212 dress_blues
n12116429 cocksfoot
n04018667 convenience
n13895262 belly
n03891051 parka
n07928696 coke
n03894379 partition
n01531512 siskin
n12642200 sweet_cherry
n03099147 convector
n07910656 pernod
n12173069 velvetleaf
n12755727 japanese_maple
n12587803 coconut
n03706653 disk
n02190790 musca_domestica
n01792042 chick
n04153330 screening
n11720353 buttercup
n02069412 common_dolphin
n03330947 hobble
n04137773 satellite_receiver
n02871439 bookshelf
n02660208 halibut
n04539203 vivarium
n01614343 aquila_chrysaetos
n02431337 stag
n12407079 wych_elm
n07568502 oatmeal
n03365991 floor
n02592371 pinfish
n02415253 dall_sheep
n01519873 emu
n01322898 lion_cub
n03357081 tweed
n02955540 caparison
n03220237 portal_tomb
n01558594 blackbird
n03683708 locker_room
n02041875 cob
n01972131 architeuthis
n03669534 limekiln
n02856237 blunderbuss
n02295064 noctuid_moth
n03674731 link_trainer
n02093056 bull_terrier
n03016389 coop
n06470073 papers
n02213543 vespula_vulgaris
n07574504 refreshment
n07821919 turmeric
n04307419 stay
n03394480 freight_train
n07609407 taffy
n04102872 roll_film
n01856553 greylag_goose
n09265620 declination
n12753245 sugar_maple
n11694469 ilama
n03409591 saddle_roof
n02391994 rhinoceros
n01757901 massasauga
n03690851 lota
n04394630 tarmac
n07760153 muscat_grape
n01857325 brant_goose
n03025165 choo_choo
n04518132 vacuum_flask
n02991302 jail_cell
n02060411 shearwater
n03948459 handgun
n03533014 hookah
n13883763 spherical_triangle
n04571958 weld
n03139089 jacket
n01790304 plymouth_rock
n03875218 paint
n04554406 washboard
n03512452 heliograph
n07856270 paste
n07907548 malt_whiskey
n04118021 carpet
n07821758 thyme
n02858304 boat
n08518171 camping_ground
n03263076 eaves
n08249459 concert_band
n04502502 tweed
n03171228 defence_system
n03079741 compartment
n07771405 black_walnut
n03759243 microfiche
n07841800 easter_egg
n01936391 polychaete_worm
n03390327 daisy_cutter
n02338722 cotton_rat
n03637787 lancet
n02838728 visor
n03126580 crampon
n02103406 working_dog
n03410740 gag
n07598928 barley_sugar
n03149686 curbstone
n04304375 starter_motor
n03834604 atomic_weapon
n02525382 cusk
n02806088 bastion
n07846557 skimmed_milk
n02924116 motorcoach
n13185658 doodia
n12074867 bee_orchid
n04146050 schoolhouse
n03923379 phial
n00442847 dip
n01858281 coscoroba
n03103563 coonskin_cap
n02644501 rasher
n03236093 dreadnaught
n12779603 pitcher_plant
n02687682 air_cushion
n00812526 clench
n07644244 gelatin_dessert
n04318787 stile
n02082791 anteater
n02009508 little_egret
n03448590 gorget
n04349306 subway_train
n09327077 kopje
n02087314 courser
n03277149 electron_gun
n12338146 spotted_gum
n02534734 salmon
n00479887 squash_rackets
n12143676 maize
n08518171 encampment
n03492922 hard_hat
n09877951 buddy
n01579578 jackdaw
n04561734 waterproof
n01351315 spirillum
n04542095 voting_machine
n02704949 coliseum
n01880716 bettong
n07585208 stock
n02205219 crane_fly
n02512938 food_fish
n03959014 plastron
n01795088 grouse
n12764008 sugar_bush
n03267468 ejection_seat
n03180969 sensing_element
n11661909 taxus_baccata
n04283255 spoiler
n02693246 airport_terminal
n09326662 mound
n04175574 service_club
n04192858 shield
n07766530 mamey
n07936459 ice_water
n04270891 spear
n00466524 stroke_play
n03228692 dovecote
n02281015 small_white
n02561108 pike
n11954161 cirsium_arvense
n02818832 bed
n02962200 carburettor
n01447331 may_fish
n07691650 croissant
n02853218 blockade
n02343320 syrian_hamster
n12114590 chloris_gayana
n03898633 patchwork
n05716342 lemon
n03775199 mixer
n04213264 sickbed
n11807108 chickweed
n04960582 pitch_black
n07920349 cappuccino
n02383231 thoroughbred
n03148324 cupboard
n02602405 silversides
n04116098 elastic_band
n12478768 grass_tree
n03343354 fipple_flute
n09403734 range
n01959492 giant_clam
n04141712 scaffolding
n02122430 mouser
n12477401 sisal
n12350758 canna
n03456299 grease_gun
n07579575 entree
n07757990 sour_cherry
n07556637 victual
n03160740 damask
n02046939 black_guillemot
n12650556 chokecherry
n04536595 gamba
n03147280 culvert
n02388917 bay
n12333771 guava
n03945615 pipe
n02861387 bodice
n12070016 laelia
n12749679 wahoo
n02849154 blanket
n01859496 tundra_swan
n11612923 white_pine
n07711080 french_fries
n03466839 guildhall
n03074855 comb
n04052757 ram
n00445226 water_skiing
n12662772 coffee
n03491724 hemp
n02822762 beefcake
n12392549 urtica_dioica
n04114069 roundel
n04951716 aureole
n13145040 vitis_labrusca
n04973291 beige
n12196527 flame_tree
n04040373 rotary_engine
n11709205 star_anise
n01495493 angel_shark
n02910145 bucket_seat
n07586099 marmite
n09438940 snowdrift
n07891726 vino
n13092240 ascospore
n03222516 bell
n04121728 jigsaw
n06596607 pulp_magazine
n04355511 sundress
n01894207 tenrec
n11542137 bog_moss
n13130726 scape
n07639069 donut
n02893418 brazier
n07641928 fish_cake
n12641007 prunus_armeniaca
n09260907 farmland
n03125870 craft
n02892304 brass
n03151077 mantle
n02751215 astrolabe
n02499316 kinkajou
n04085574 reversible
n13905792 wrinkle
n13192625 shield_fern
n04175147 host
n07714895 savoy
n03139464 crown_jewels
n03813078 nave
n13094273 sorus
n03960490 plate
n12732491 black_poplar
n01722998 pterosaur
n04414476 terry
n03722646 marlinspike
n03639230 landing_skid
n03239054 tails
n07954211 rule_book
n09294877 grotto
n02786331 bandbox
n04295881 stadium
n04589190 window_blind
n04597804 woodenware
n07711232 home_fries
n02608547 hogfish
n04013729 prosthesis
n04285803 activewear
n10147935 bridegroom
n04459362 towel
n02574910 remora
n02276749 white_admiral
n03151077 drape
n03553248 thermonuclear_bomb
n03855333 oriel
n11762433 leucaena_leucocephala
n02684515 aglet
n01960459 oyster
n01884476 tasmanian_tiger
n12578916 cowpea
n07887099 draft_beer
n10001217 deliveryman
n03387653 metalworks
n01848976 broadbill
n01790398 cornish
n04238321 zip
n02460009 anteater
n03593526 jar
n01841102 sapsucker
n04610503 yard
n02738741 armet
n04113406 wheel
n01848976 shoveler
n02104523 shepherd_dog
n03818343 neon_tube
n04180063 sewing_needle
n07576438 picnic
n07561590 dietary
n02866106 bolt
n04612373 yawl
n03187751 dialysis_machine
n04559994 water_hazard
n03111296 valance
n10080869 male_parent
n01699040 caiman
n12154773 screw_pine
n04065464 rec_room
n03948242 piste
n07729485 soya
n04232800 skylight
n01905661 invertebrate
n12230794 strawberry_tree
n03474167 habit
n07818422 clove
n01612275 falco_columbarius
n02374149 equine
n03744276 memory
n12588320 carnauba
n09443281 spoor
n10665698 pupil
n07892813 white_wine
n07845863 homogenized_milk
n07832416 pesto
n02579557 pompano
n02868638 bomb_shelter
n03842012 office_block
n04087826 ribbing
n12173664 hollyhock
n01736375 ground_snake
n04360798 support_column
n14891255 greek_fire
n02595702 red_drum
n07709172 potherb
n00326094 rock_climbing
n02699629 communion_table
n03696568 lug
n04549721 wankel_engine
n01484285 shortfin_mako
n13095013 partial_veil
n03989777 post_horn
n03070587 collimator
n02762909 donkey_engine
n02811936 battlement
n03802007 musket
n01392380 amoeba
n11723770 cohosh
n04313220 steering_system
n03176386 denture
n02205673 black_fly
n11645590 wollemi_pine
n03151077 pall
n00480366 pelota
n07867616 cheese_fondue
n13882961 diamond
n09302616 upland
n02136103 binturong
n04287451 sprag
n04973291 ecru
n04370774 sweats
n03413828 game
n04444218 toe
n03880531 pan
n07712559 chip
n04316498 stereoscope
n03371875 lavatory
n04164868 writing_table
n02868638 bombproof
n12387839 violet
n01317294 draft_animal
n03199775 dinette
n03629520 kylix
n04529962 vertical_stabiliser
n12491017 orchid_tree
n12224978 casuarina
n03992325 potpourri
n02532028 herring
n11906127 golden_cup
n07572353 viands
n03151077 curtain
n07827130 juniper_berries
n12137791 guinea_corn
n02976939 till
n02742322 array
n02784124 banana_boat
n11950345 chrysanthemum
n01446760 killifish
n02984061 cathedral
n03429771 gantlet
n03037709 clarinet
n03075634 combine
n02508213 procyon_lotor
n03511175 hedgerow
n03555662 hypodermic
n07901587 liquor
n03164929 davit
n04421872 thermometer
n12794985 astilbe
n07591586 bouillabaisse
n03510244 heat_sink
n12358293 cardamom
n10164492 head_nurse
n07864638 tetrazzini
n02920369 sand_trap
n09376526 ocean_bottom
n10276045 lumberjack
n02322047 trepang
n04450749 tongs
n04063154 record_changer
n02796318 barrette
n11878101 broccoli_rabe
n12036939 bellflower
n02981911 onager
n03450516 robe
n11722466 creeping_buttercup
n04108822 rope_bridge
n07936548 soda_water
n03850245 surgery
n02998563 sink
n04973669 copper_color
n12360108 begonia
n11779300 aroid
n07901587 spirits
n04614844 zill
n07901587 strong_drink
n07899108 vermouth
n04433585 tie
n12404729 trumpet_tree
n02653786 filefish
n04149374 scooter
n04356925 sun_porch
n03880129 pallium
n02310334 corn_earworm
n02947818 candelabra
n03459591 grill
n03192543 dictaphone
n05451384 lymphocyte
n03766508 millinery
n03221059 half_mask
n02838958 bill
n04586072 windbreak
n02568087 striper
n02981911 ballista
n13099999 deciduous_plant
