n11845793 hedgehog_cactus
n13044375 giant_puffball
n03672521 linen
n04960277 black
n14977504 paving
n03953901 placket
n04398951 tea_table
n02505063 woolly_mammoth
n03106898 cord
n07924033 fruit_juice
n03849814 opera
n01488918 requiem_shark
n02387254 dobbin
n03628831 crumhorn
n03693860 lowboy
n04402580 receiver
n01314663 critter
n02610373 bergall
n03211616 display_panel
n03838298 objective_lens
n04474187 transport_ship
n07575076 luncheon
n03078802 commuter_train
n03124590 cattle_pen
n11817914 chickweed
n01814755 roller
n02954938 cap
n00440747 skiing
n03329302 ferris_wheel
n03212114 garbage_disposal
n03281145 elevator
n03499468 hauberk
n11635830 yellow_cedar
n02670683 gas
n04328580 secondary_cell
n07748912 sweet_orange
n01663401 marine_turtle
n03882611 panelling
n04582349 wicker_basket
n01888181 yearling
n03685820 lodging_house
n12048056 spider_orchid
n03937835 turban
n03555006 hyperbaric_chamber
n04585745 winch
n02157206 hexapod
n07899292 sweet_vermouth
n04127633 escape
n04272928 spectrophotometer
n09260907 cultivated_land
n02922578 burka
n11928352 artemisia
n03500090 hawse
n02388735 chestnut
n03748162 retail_store
n02811719 battle_dress
n00441824 aquatics
n03499907 hawaiian_guitar
n07816839 chervil
n02216365 mud_dauber
n02060133 fulmar
n03092656 console
n03504723 headquarters
n02892499 brasserie
n04972801 light_brown
n09269472 downhill
n02406859 devon
n07886849 beer
n09376526 sea_floor
n01339336 herpes_zoster
n02998563 cesspit
n03431745 gear
n04243941 slot_machine
n09454412 tangle
n02114100 wolf
n01550172 firebird
n07557165 delicacy
n12278371 post_oak
n12610328 eichhornia_crassipes
n03325088 spigot
n02124484 manx
n03563967 implement
n04044307 radiotelegraph
n12584191 areca
n01752736 asp
n02402425 bos_taurus
n02120997 felid
n02756098 dress
n02461830 pangolin
n11599324 welwitschia_mirabilis
n03101986 cookware
n06267991 tab
n11791569 pistia
n03431570 gearbox
n08518171 campsite
n03530910 cowling
n07773428 coconut_milk
n07915491 mint_julep
n07717070 winter_squash
n01569566 blackpoll
n01530439 chaffinch
n03878066 palace
n07693048 cinnamon_roll
n03111690 correctional_institution
n02274822 nymphalid
n03497657 chapeau
n01457852 trumpetfish
n02179012 blister_beetle
n04433377 tie_beam
n06274921 telegraphy
n09453008 tableland
n04402580 telephone_receiver
n04527648 verandah
n11735570 golden_seal
n02624551 shiner
n03914438 pepper_pot
n02975212 showcase
n02795978 barrel_organ
n02377480 mare
n07589872 burgoo
n11644226 white_cedar
n04063373 recording_machine
n11840476 maravilla
n11620673 fir
n03379828 pedestrian_bridge
n12643113 cherry_laurel
n06277280 television
n02117646 brown_hyena
n07822687 chili_powder
n02806088 citadel
n02513248 rough_fish
n12506991 kidney_vetch
n02416519 goat
n02997391 ceramic
n04051439 rammer
n03368352 flower_bed
n08539072 business_district
n04950952 woodgrain
n12615232 wild_celery
n07803093 barley
n04080705 resort_hotel
n01797307 spruce_grouse
n02752810 atlas
n11927215 arnica_montana
n12585629 palmyra_palm
n01856553 greylag
n03059103 coat_rack
n03889503 parapet
n03955296 planing_machine
n03928814 clavier
n11448153 dust_storm
n12340755 black_gum
n02902916 broad_arrow
n02390738 kiang
n03903133 peavey
n03798061 scuff
n01549430 peewit
n02472987 humans
n03165211 daybook
n03055857 coach_house
n03536568 horizontal_tail
n13901211 drum
n04550676 wardroom
n04077430 reproducer
n03533654 hookup
n02340930 pine_vole
n01889074 insectivore
n03847471 onion_dome
n02692086 airscrew
n02919414 bundle
n09287968 formation
n03316406 manufacturing_plant
n03455488 tombstone
n02995998 centrifuge
n03607923 kameez
n13894154 rut
n02339376 field_mouse
n04189651 sheet_piling
n02237581 mirid
n02207179 drone
n03199901 dinghy
n04385536 tailpipe
n02912557 roadster
n04401680 phone_booth
n03032453 cinquefoil
n02761696 car_factory
n01544389 zebra_finch
n07575726 dinner
n03027625 chukka
n01792640 hen
n13035707 helvella
n02081571 walrus
n02005399 shoebill
n07707451 veggie
n11873182 horseradish
n04463679 track
n03744840 memory_device
n02451415 taira
n07713895 cabbage
n01556182 spotted_flycatcher
n04499300 turkish_bath
n01490670 lemon_shark
n04035836 quiver
n03792048 mound
n09495962 griffin
n12986227 tooth_fungus
n03407369 safety_fuse
n02756098 attire
n10655594 steward
n03439814 glider
n02537716 sea_trout
n02890940 skid
n01586941 mockingbird
n04508163 unmentionable
n04369618 sweatband
n04312432 steeple
n02840619 back
n03059366 coaxial_cable
n03858085 ossuary
n11793779 calla
n07829331 wine_vinegar
n04153025 screen_door
n11847169 barrel_cactus
n03993403 plaster
n07722217 onion
n03844045 oil_lamp
n04961691 grey
n03141065 patrol_car
n11918286 ageratum
n01663782 green_turtle
n02884859 box_girder
n04294212 stabilizer
n04262161 soundboard
n04229959 skimmer
n12870048 marum
n02843029 birch_bark
n04187233 overlay
n13172923 polypody
n07741235 northern_spy
n03394480 rattler
n02842809 birch
n02076402 crabeater_seal
n02932693 cabin_class
n02775689 bailey
n09833536 baker
n02391373 mountain_zebra
n02862048 body_armour
n15067877 lachrymator
n02790669 barbeque
n12033709 immortelle
n12113195 feathertop
n03885669 pantsuit
n03438661 glass
n07844604 milk
n03533014 water_pipe
n02387093 percheron
n03491988 hank
n02689144 airframe
n11894770 radish
n02873520 boot
n02758490 auger
n07814487 clove
n02248887 soft_scale
n05244755 dental_plaque
n01713764 tyrannosaur
n03418242 garden_tool
n02879309 boutique
n07927512 soda_water
n02531114 alewife
n12034141 zinnia
n12927013 cassava
n03159640 stump
n03836976 nylons
n04139859 bank
n04113641 round
n02122298 puss
n03329536 collet
n13131028 umbel
n11767354 dogbane
n09405787 ravine
n03176594 deodorant
n02123242 tortoiseshell
n12953484 king_fern
n02561381 esox_lucius
n02619165 gudgeon
n09452395 swampland
n07838233 pasta_sauce
n02177775 deathwatch
n02442336 stoat
n06793231 sign
n13876561 spiral
n03390075 foxhole
n04370048 jumper
n02917742 bullpen
n03484809 hand_drill
n01594004 bluebird
n03216402 diving_dress
n02691156 aeroplane
n03129848 creel
n04373894 steel
n07878647 stuffed_peppers
n10164233 schoolmaster
n04375405 rotary_converter
n03374649 flywheel
n01357328 clostridium_botulinum
n10123844 general
n02381609 tarpan
n02685995 airbrush
n08238463 grade
n01322343 pup
n07745197 dewberry
n12043444 orchis
n01783017 myriapod
n13164501 osier
n02825961 bell_gable
n02749953 assembly
n02548247 monkfish
n03092166 indoor_garden
n03031422 cigarette_lighter
n11915214 composite
n04584373 wigwam
n04409625 tennis_camp
n02977619 case
n01794158 meleagris_gallopavo
n02887489 gallus
n12615710 pondweed
n11662128 pacific_yew
n02766534 carriage
n07768230 bartlett
n02919648 bung
n07709333 green
n07721456 chili
n02887079 braces
n12482893 yucca_brevifolia
n11689483 oilseed
n04045941 tag
n07820960 summer_savory
n02434712 brocket
n09264803 delta
n03247083 dropper
n15092751 naphthoquinone
n03411079 gaiter
n02584449 pirana
n12166128 calabash
n02476567 australopithecus_afarensis
n03939677 wheelhouse
n03541696 lodge
n02944579 camouflage
n04573513 wet_bar
n12190869 durian
n03790755 motor_lodge
n07733567 kohlrabi
n03719560 mantelet
n03598385 jig
n02831724 bunk
n03410740 muzzle
n12218274 silky_oak
n01485479 basking_shark
n04405907 tv_set
n03600285 riding_breeches
n02139671 fruit_bat
n02710600 aneroid_barometer
n13154841 bract
n03413428 gambling_house
n11624192 cedrus_atlantica
n01934440 annelid_worm
n02065407 minke_whale
n03012013 cheekpiece
n12413165 iris_cristata
n03503233 header
n01449374 mosquitofish
n01860002 trumpeter
n04225222 sixpack
n12643473 prunus_cerasus
n13132034 peduncle
n04021164 pull_through
n03993703 pound
n03475823 hair_oil
n01617443 lammergeier
n03334912 spare
n03725600 mason_jar
n09344198 lowland
n08598301 grassland
n10020890 medico
n03855756 orlon
n04326799 stonework
n03907908 penalty_box
n02385214 yearling
n12640839 mei
n03215076 diwan
n02949542 tin
n04395651 tattoo
n13004423 chanterelle
n00483508 doubles
n03825271 skittle
n11771924 carissa_macrocarpa
n03267821 elastic_bandage
n12221522 macadamia_nut
n12402596 pipal_tree
n03982895 poorhouse
n04330746 stovepipe
n07601572 candy_cane
n03219135 dolly
n02302969 luna_moth
n12230794 arbutus_unedo
n02284611 tortrix
n04552696 combat_ship
n02933340 console
n03648219 laundry
n04075813 repp
n04045941 shred
n03148324 closet
n03541393 hospital_train
n03270165 electrical_system
n07919441 irish_coffee
n12865824 ramona
n02682811 aerial_torpedo
n03126385 climber
n07881800 drinkable
n07719839 beetroot
n13235503 indian_paintbrush
n03013580 shift
n02015797 corncrake
n03658635 levee
n07895595 chianti
n00464651 outdoor_game
n01613615 young_bird
n02472987 human_beings
n05241485 melanocyte
n12864160 rosemary
n03939677 pilothouse
n03676759 lcd
n03567788 indiaman
n02122878 queen
n13132156 pedicel
n02438173 guanaco
n04230603 ski_pole
n01851895 wild_duck
n03429288 gage
n01853498 scooter
n04966941 pale_yellow
n11610215 single_leaf
n03092883 console
n03039015 klavier
n03112869 corset
n04145863 schmidt_telescope
n03321103 turbojet_engine
n13901490 bolus
n02800497 basement
n04574348 whaleboat
n02485536 vervet
n05282652 diastema
n07685918 pumpernickel
n03604156 nickelodeon
n12737383 family_loranthaceae
n02802215 hoop
n07722888 purple_onion
n07765728 wild_plum
n12080395 butterfly_orchid
n01823013 cuckoo
n07857959 pate
n11968931 boneset
n12476510 century_plant
n00007846 somebody
n04023249 puncher
n03355768 flagon
n11767877 indian_hemp
n03208556 disc
n02930214 bvd
n03070396 colliery
n04054361 tuck
n10707233 therapist
n07585015 beef_stock
n11508382 snow
n03901750 pawn
n04373894 sword
n01968315 cephalopod
n03059934 cobweb
n03175457 densitometer
n12058630 marsh_orchid
n12279772 quercus_virginiana
n02004131 jabiru
n03351151 fishhook
n03237416 beaver
n04197391 shirt
n06998748 artwork
n09409752 ridge
n12470092 sarsaparilla
n04359034 supertanker
n04273796 speed_indicator
n07855105 gruyere
n02771547 backstop
n04400289 telecommunication_system
n01694709 varan
n03603722 jug
n02126139 serval
n12477583 maguey
n03842156 office_furniture
n02196119 robber_fly
n02428349 pasang
n03357081 gabardine
n02932693 economy_class
n02405101 urus
n03686130 attic
n01727646 colubrid
n07574602 breakfast
n12831535 columnea
n03395859 fresnel_lens
n03097535 control_circuit
n04511002 university
n02275773 tortoiseshell_butterfly
n03643149 laryngoscope
n01338685 herpes_virus
n02738535 armchair
n03342863 finish_coat
n12827537 moonflower
n02814428 beach_towel
n02879087 nosegay
n07752377 dried_fruit
n02660519 atlantic_halibut
n03748162 mercantile_establishment
n02063224 baleen_whale
n01793715 orpington
n07735803 turnip
n07750586 almond
n02814116 bb_gun
n03748162 sales_outlet
n03472535 sneaker
n07803779 cracked_wheat
n01628770 caudate
n07890226 porter
n02760855 automatic
n11693981 custard_apple
n03996145 saw
n04530283 vertical_tail
n02361587 groundhog
n02299157 manduca_sexta
n03984234 porcelain
n04295881 sports_stadium
n06359467 chat_room
n04962240 charcoal_grey
n12189987 adansonia_digitata
n04184880 sharkskin
n03790755 court
n07918706 swizzle
n03107046 cordage
n03334492 fife
n04401828 telephone_cord
n03115897 couch
n03237212 dress_blues
n12116429 cocksfoot
n04018667 convenience
n13895262 belly
n03891051 parka
n07928696 coke
n03894379 partition
n02161457 pollinator
n04119751 rundle
n03099147 convector
n07910656 pernod
n12173069 velvetleaf
n02458135 unai
n12587803 coconut
n02190790 musca_domestica
n11757851 cassie
n01792042 chick
n04586581 winder
n04153330 screening
n03250588 smoother
n11720353 buttercup
n03136369 crossbow
n03425595 gas_range
n02069412 common_dolphin
n03330947 hobble
n04137773 satellite_receiver
n02660208 halibut
n04539203 vivarium
n01614343 aquila_chrysaetos
n07568502 oatmeal
n03365991 floor
n02592371 pinfish
n02415253 dall_sheep
n01519873 emu
n01322898 lion_cub
n03357081 tweed
n07860331 grenadine
n01558594 blackbird
n03683708 locker_room
n10509063 reading_teacher
n07907943 cordial
n02041875 cob
n04409011 tender
n04450640 toner
n01972131 architeuthis
n12765115 molle
n03669534 limekiln
n08640739 vacation_spot
n03674731 link_trainer
n02093056 bull_terrier
n12273114 turkey_oak
n03016389 coop
n02213543 vespula_vulgaris
n07574504 refreshment
n07821919 turmeric
n03394480 freight_train
n07609407 taffy
n04102872 roll_film
n02332447 harvest_mouse
n01856553 greylag_goose
n09265620 declination
n12753245 sugar_maple
n01543175 baya
n12696492 neem
n03409591 saddle_roof
n02391994 rhinoceros
n01757901 massasauga
n03690851 lota
n07760153 muscat_grape
n03025165 choo_choo
n04518132 vacuum_flask
n07568241 farina
n02991302 jail_cell
n02060411 shearwater
n03948459 handgun
n03533014 hookah
n09415671 river_bottom
n13883763 spherical_triangle
n03139089 jacket
n01790304 plymouth_rock
n00887544 team_sport
n03512147 helicopter
n07856270 paste
n02802215 basketball_hoop
n04118021 carpet
n07821758 thyme
n03307792 external_drive
n02425532 nilgai
n02858304 boat
n08518171 camping_ground
n03251533 drydock
n06883725 swastika
n08249459 concert_band
n03853291 orchestra_pit
n04502502 tweed
n03079741 compartment
n07771405 black_walnut
n03759243 microfiche
n07841800 easter_egg
n01936391 polychaete_worm
n03390327 daisy_cutter
n04525417 veneering
n03637787 lancet
n02898711 bridge
n03553019 hydrofoil
n02103406 working_dog
n03410740 gag
n03457008 great_hall
n07598928 barley_sugar
n03149686 curbstone
n12908093 wild_tobacco
n04304375 starter_motor
n03074380 pillar
n03834604 atomic_weapon
n02525382 cusk
n02806088 bastion
n07846557 skimmed_milk
n13185658 doodia
n03923379 phial
n01858281 coscoroba
n03103563 coonskin_cap
n01836673 poorwill
n03236093 dreadnaught
n12779603 pitcher_plant
n02687682 air_cushion
n00812526 clench
n04458843 touch_screen
n12651229 firethorn
n04318787 stile
n02082791 anteater
n02009508 little_egret
n09327077 kopje
n04349306 subway_train
n03277149 electron_gun
n12704513 bilimbi
n04080454 resonating_chamber
n02534734 salmon
n04054670 rasp
n04592465 winery
n12143676 maize
n11665372 flowering_plant
n08518171 encampment
n01579578 jackdaw
n04561734 waterproof
n01351315 spirillum
n02704949 coliseum
n09495962 gryphon
n01880716 bettong
n07585208 stock
n02205219 crane_fly
n02512938 food_fish
n01795088 grouse
n03656957 lens
n12764008 sugar_bush
n03267468 ejection_seat
n03180969 sensing_element
n11661909 taxus_baccata
n03979492 polygraph
n07837545 cream_sauce
n04283255 spoiler
n02693246 airport_terminal
n04175574 service_club
n04192858 shield
n07766530 mamey
n04969540 steel_blue
n04270891 spear
n00466524 stroke_play
n03228692 dovecote
n02281015 small_white
n02561108 pike
n11954161 cirsium_arvense
n04333129 strap
n01447331 may_fish
n07691650 croissant
n02853218 blockade
n02343320 syrian_hamster
n03811295 nautilus
n03346455 hearth
n03313333 frontage
n03690168 lorgnette
n12114590 chloris_gayana
n03898633 patchwork
n05716342 lemon
n03775199 mixer
n04213264 sickbed
n11807108 chickweed
n07721678 jalapeno
n04960582 pitch_black
n01637615 slender_salamander
n07920349 cappuccino
n02383231 thoroughbred
n03148324 cupboard
n02602405 silversides
n03343354 fipple_flute
n01959492 giant_clam
n04141712 scaffolding
n02122430 mouser
n12350758 canna
n01949499 keyhole_limpet
n04425977 third_gear
n07757990 sour_cherry
n07556637 victual
n03160740 damask
n12006930 mexican_hat
n02046939 black_guillemot
n03174731 demitasse
n04293258 squelch
n12650556 chokecherry
n04536595 gamba
n03460040 grinder
n03945615 pipe
n02861387 bodice
n12070016 laelia
n01859496 tundra_swan
n03873699 paddle
n07711080 french_fries
n03466839 guildhall
n03074855 comb
n04052757 ram
n00445226 water_skiing
n03491724 hemp
n02822762 beefcake
n02159955 insect
n01486010 thresher_shark
n04114069 roundel
n04951716 aureole
n10780632 wife
n00475787 softball_game
n13145040 vitis_labrusca
n04973291 beige
n12196527 flame_tree
n04040373 rotary_engine
n07615569 tutti_frutti
n02910145 bucket_seat
n02446206 striped_skunk
n07586099 marmite
n09438940 snowdrift
n07891726 vino
n11781176 calamus
n13092240 ascospore
n04121728 jigsaw
n11639084 incense_cedar
n04355511 sundress
n03905730 peg
n01894207 tenrec
n11542137 bog_moss
n02893418 brazier
n03923918 needle
n07641928 fish_cake
n03151077 mantle
n09260907 farmland
n03125870 craft
n11615387 loblolly_pine
n02751215 astrolabe
n02499316 kinkajou
n02885462 boxing_glove
n13905792 wrinkle
n04085574 reversible
n13192625 shield_fern
n04175147 host
n10514429 ref
n03665924 bulb
n01322508 wolf_cub
n03139464 crown_jewels
n03960490 plate
n12732491 black_poplar
n01722998 pterosaur
n04414476 terry
n03639230 landing_skid
n02380464 polo_pony
n02406432 ayrshire
n09294877 grotto
n12855494 mentha_aquatica
n04295881 stadium
n04597804 woodenware
n04264765 space_capsule
n07711232 home_fries
n02608547 hogfish
n04285803 activewear
n04363991 surgery
n10147935 bridegroom
n02574910 remora
n03151077 drape
n03553248 thermonuclear_bomb
n03855333 oriel
n11762433 leucaena_leucocephala
n02684515 aglet
n01884476 tasmanian_tiger
n02310000 bollworm
n12578916 cowpea
n10001217 deliveryman
n03387653 metalworks
n01848976 broadbill
n01321230 male
n01790398 cornish
n04238321 zip
n03593526 jar
n04610503 yard
n04113406 wheel
n01848976 shoveler
n02104523 shepherd_dog
n03818343 neon_tube
n03358380 flash
n07576438 picnic
n12047884 spider_orchid
n07561590 dietary
n03187751 dialysis_machine
n03111296 valance
n10080869 male_parent
n12664710 cinchona
n12154773 screw_pine
n04065464 rec_room
n03948242 piste
n12230794 strawberry_tree
n04196502 shipping
n03474167 habit
n07818422 clove
n08640739 playground
n03949145 piston_ring
n01612275 falco_columbarius
n02374149 equine
n02738271 armature
n01904886 oyster_shell
n12588320 carnauba
n09443281 spoor
n10665698 pupil
n07892813 white_wine
n07845863 homogenized_milk
n07832416 pesto
n02579557 pompano
n02868638 bomb_shelter
