n11845793 hedgehog_cactus
n02900459 bridle_path
n01357328 clostridium_botulinum
n10123844 general
n02381609 tarpan
n03679384 quarters
n01322343 pup
n07745197 dewberry
n12043444 orchis
n04351699 suiting
n04205505 short_sleeve
n13164501 osier
n11630489 cypress
n04533946 dvd
n02548247 monkfish
n03092166 indoor_garden
n03031422 cigarette_lighter
n04409625 tennis_camp
n02977619 case
n01794158 meleagris_gallopavo
n02887489 gallus
n07768230 bartlett
n03709206 magnifier
n02919648 bung
n07709333 green
n07721456 chili
n02887079 braces
n11689483 oilseed
n04045941 tag
n07820960 summer_savory
n02434712 brocket
n03542860 hotel_room
n09264803 delta
n02584449 pirana
n12166128 calabash
n03939677 wheelhouse
n03541696 lodge
n01829869 hoopoe
n04573513 wet_bar
n02667576 abbey
n03790755 motor_lodge
n07733567 kohlrabi
n03719560 mantelet
n03598385 jig
n03819595 meshing
n03410740 muzzle
n07584423 borscht
n04405907 tv_set
n02139671 fruit_bat
n01614038 harpy_eagle
n03413428 gambling_house
n01934440 annelid_worm
n02065407 minke_whale
n01449374 mosquitofish
n02848216 blade
n08598568 mecca
n04225222 sixpack
n03294604 eprom
n02047045 pigeon_guillemot
n04022434 pump_action
n12643473 prunus_cerasus
n01448291 helleri
n13132034 peduncle
n04021164 pull_through
n01617443 lammergeier
n03334912 spare
n03725600 mason_jar
n09344198 lowland
n08598301 grassland
n10020890 medico
n03855756 orlon
n04326799 stonework
n04402746 phone_system
n03907908 penalty_box
n12640839 mei
n02949542 tin
n02821202 bedpan
n04395651 tattoo
n00483508 doubles
n03825271 skittle
n11771924 carissa_macrocarpa
n12221522 macadamia_nut
n12711398 rangpur
n03982895 poorhouse
n04330746 stovepipe
n07601572 candy_cane
n03774461 miter
n04091466 rigger
n02302969 luna_moth
n03258456 dust_cover
n12230794 arbutus_unedo
n02284611 tortrix
n02933340 console
n03648219 laundry
n04075813 repp
n04045941 shred
n02329401 rodent
n04160586 seaplane
n03270165 electrical_system
n07919441 irish_coffee
n12865824 ramona
n04081699 rest_house
n02682811 aerial_torpedo
n03344642 firebrick
n04539407 viyella
n07881800 drinkable
n07719839 beetroot
n03996416 shovel
n13235503 indian_paintbrush
n04160036 seal
n02592055 sheepshead
n03903424 treadle
n02628062 skipjack
n01606672 sparrow_hawk
n07895595 chianti
n00464651 outdoor_game
n02472987 human_beings
n05241485 melanocyte
n09877951 brother
n12864160 rosemary
n07906877 corn
n03667664 photometer
n12658308 rowan
n03939677 pilothouse
n03567788 indiaman
n02122878 queen
n13132156 pedicel
n03429288 gage
n02626265 cero
n04137897 satellite_television
n04207151 shoulder
n02688273 air_filter
n11610215 single_leaf
n03092883 console
n03039015 klavier
n03112869 corset
n04145863 schmidt_telescope
n13901490 bolus
n00477392 lacrosse
n06276501 radiotelephony
n04574348 whaleboat
n07883031 filling
n13232779 honey_fungus
n12541403 grass_pea
n03495039 harness
n12737383 family_loranthaceae
n07722888 purple_onion
n07765728 wild_plum
n12080395 butterfly_orchid
n14844693 soil
n07857959 pate
n11968931 boneset
n07679356 bread
n07755707 muskmelon
n12476510 century_plant
n00007846 somebody
n11669921 flower
n11767877 indian_hemp
n03208556 disc
n01607962 buzzard
n03070396 colliery
n04054361 tuck
n03996416 power_shovel
n10707233 therapist
n04433585 railroad_tie
n03901750 pawn
n11508382 snow
n04373894 sword
n01968315 cephalopod
n03175457 densitometer
n12058630 marsh_orchid
n12279772 quercus_virginiana
n02004131 jabiru
n04016240 lopper
n03351151 fishhook
n03237416 beaver
n04197391 shirt
n06998748 artwork
n02788021 streamer
n09409752 ridge
n04273796 speed_indicator
n07855105 gruyere
n07715407 broccoli_rabe
n02771547 backstop
n04400289 telecommunication_system
n03009794 charnel_house
n03603722 jug
n12477583 maguey
n02428349 pasang
n03504205 headpiece
n02932693 economy_class
n02405101 urus
n03686130 attic
n02878107 bottling_plant
n01727646 colubrid
n07574602 breakfast
n12831535 columnea
n04043733 wireless
n03395859 fresnel_lens
n03097535 control_circuit
n02275773 tortoiseshell_butterfly
n02838728 vizor
n03643149 laryngoscope
n07807002 salmagundi
n03342863 finish_coat
n12827537 moonflower
n02814428 beach_towel
n02879087 nosegay
n13206817 maidenhair
n07752377 dried_fruit
n02660519 atlantic_halibut
n03748162 mercantile_establishment
n02063224 baleen_whale
n01793715 orpington
n03082280 compound_microscope
n07750586 almond
n02814116 bb_gun
n03748162 sales_outlet
n11634736 red_cedar
n02277268 viceroy
n01628770 caudate
n07890226 porter
n01477875 sea_lamprey
n03996145 saw
n04530283 vertical_tail
n02299157 manduca_sexta
n04295881 sports_stadium
n04069276 reflector
n06359467 chat_room
n04962240 charcoal_grey
n04184880 sharkskin
n03790755 court
n03107046 cordage
n03334492 fife
n03115897 couch
n03237212 dress_blues
n04018667 convenience
n13895262 belly
n03891051 parka
n03894379 partition
n02161457 pollinator
n01531512 siskin
n04091693 tackle
n04119751 rundle
n12642200 sweet_cherry
n03099147 convector
n07910656 pernod
n12173069 velvetleaf
n12755727 japanese_maple
n12587803 coconut
n02921406 burberry
n01792042 chick
n04586581 winder
n04153330 screening
n11720353 buttercup
n03136369 crossbow
n03915320 percussion_cap
n03425595 gas_range
n02069412 common_dolphin
n03330947 hobble
n04137773 satellite_receiver
n02871439 bookshelf
n02660208 halibut
n01614343 aquila_chrysaetos
n02431337 stag
n11721337 lesser_celandine
n03365991 floor
n02592371 pinfish
n02415253 dall_sheep
n07860331 grenadine
n01558594 blackbird
n03683708 locker_room
n01541386 cardinal
n04409011 tender
n01972131 architeuthis
n03669534 limekiln
n02856237 blunderbuss
n08640739 vacation_spot
n03674731 link_trainer
n02093056 bull_terrier
n12273114 turkey_oak
n03016389 coop
n06470073 papers
n02213543 vespula_vulgaris
n04307419 stay
n03394480 freight_train
n07609407 taffy
n04387095 tam
n12753245 sugar_maple
n01543175 baya
n12696492 neem
n02391994 rhinoceros
n01757901 massasauga
n03690851 lota
n07760153 muscat_grape
n07743544 blueberry
n01857325 brant_goose
n03025165 choo_choo
n07568241 farina
n02060411 shearwater
n03533014 hookah
n03142679 crystal
n04332580 straitjacket
n01790304 plymouth_rock
n00887544 team_sport
n03875218 paint
n04554406 washboard
n07856270 paste
n07907548 malt_whiskey
n07821758 thyme
n02425532 nilgai
n02858304 boat
n08518171 camping_ground
n03263076 eaves
n06883725 swastika
n08249459 concert_band
n03853291 orchestra_pit
n07841800 easter_egg
n04525417 veneering
n03559531 identikit
n02838728 visor
n03553019 hydrofoil
n03410740 gag
n03457008 great_hall
n07598928 barley_sugar
n04304375 starter_motor
n13155095 bracteole
n03074380 pillar
n03834604 atomic_weapon
n02525382 cusk
n02806088 bastion
n07846557 skimmed_milk
n02924116 motorcoach
n13185658 doodia
n04146050 schoolhouse
n04309548 steamer
n01858281 coscoroba
n02644501 rasher
n01836673 poorwill
n12779603 pitcher_plant
n02687682 air_cushion
n00812526 clench
n04458843 touch_screen
n12651229 firethorn
n04318787 stile
n09327077 kopje
n03448590 gorget
n01687665 agamid
n04080454 resonating_chamber
n02534734 salmon
n04054670 rasp
n00479887 squash_rackets
n12143676 maize
n08518171 encampment
n03492922 hard_hat
n09877951 buddy
n01579578 jackdaw
n01351315 spirillum
n04542095 voting_machine
n02704949 coliseum
n02512938 food_fish
n03656957 lens
n03267468 ejection_seat
n03979492 polygraph
n04283255 spoiler
n09326662 mound
n04175574 service_club
n04270891 spear
n00466524 stroke_play
n11954161 cirsium_arvense
n03033986 card
n02818832 bed
n02962200 carburettor
n01447331 may_fish
n02853218 blockade
n02343320 syrian_hamster
n03313333 frontage
n03898633 patchwork
n05716342 lemon
n04213264 sickbed
n07721678 jalapeno
n04960582 pitch_black
n02383231 thoroughbred
n02602405 silversides
n04116098 elastic_band
n12478768 grass_tree
n03343354 fipple_flute
n01959492 giant_clam
n04141712 scaffolding
n02122430 mouser
n12477401 sisal
n03456299 grease_gun
n01949499 keyhole_limpet
n04425977 third_gear
n07757990 sour_cherry
n07556637 victual
n03160740 damask
n12006930 mexican_hat
n02046939 black_guillemot
n04536595 gamba
n03460040 grinder
n02388917 bay
n03945615 pipe
n02861387 bodice
n12070016 laelia
n02849154 blanket
n01859496 tundra_swan
n03873699 paddle
n03074855 comb
n01997119 water_flea
n04052757 ram
n00445226 water_skiing
n12662772 coffee
n03491724 hemp
n02159955 insect
n12392549 urtica_dioica
n04114069 roundel
n10780632 wife
n00475787 softball_game
n04973291 beige
n07682624 flatbread
n12196527 flame_tree
n11709205 star_anise
n07615569 tutti_frutti
n04040373 rotary_engine
n01495493 angel_shark
n02910145 bucket_seat
n02353861 pouched_rat
n02446206 striped_skunk
n09438940 snowdrift
n07891726 vino
n11781176 calamus
n03222516 bell
n12882945 digitalis_purpurea
n02378149 remount
n11639084 incense_cedar
n06596607 pulp_magazine
n04355511 sundress
n02893418 brazier
n07641928 fish_cake
n12641007 prunus_armeniaca
n09260907 farmland
n03125870 craft
n03151077 mantle
n07848936 ghee
n11615387 loblolly_pine
n02751215 astrolabe
n02499316 kinkajou
n02885462 boxing_glove
n13905792 wrinkle
n13192625 shield_fern
n04175147 host
n10514429 ref
n01322508 wolf_cub
n13094273 sorus
n03960490 plate
n12732491 black_poplar
n01722998 pterosaur
n04414476 terry
n03722646 marlinspike
n03639230 landing_skid
n03239054 tails
n02380464 polo_pony
n07954211 rule_book
n07774295 hickory_nut
n03423224 gas_furnace
n09294877 grotto
n02786331 bandbox
n04295881 stadium
n02297294 armyworm
n07711232 home_fries
n02608547 hogfish
n04363991 surgery
n10147935 bridegroom
n02276749 white_admiral
n03151077 drape
n02684515 aglet
n01884476 tasmanian_tiger
n12578916 cowpea
n12568186 black_locust
n07887099 draft_beer
n10001217 deliveryman
n03387653 metalworks
n02084732 doggie
n01848976 broadbill
n01321230 male
n01790398 cornish
n04238321 zip
n03593526 jar
n04610503 yard
n01607962 buteo_buteo
n01848976 shoveler
n03358380 flash
n07576438 picnic
n12047884 spider_orchid
n07561590 dietary
n02866106 bolt
n04612373 yawl
n03187751 dialysis_machine
n04559994 water_hazard
n03111296 valance
n10080869 male_parent
n02755529 attack_submarine
n03790230 motorboat
n01699040 caiman
n12154773 screw_pine
n03948242 piste
n07729485 soya
n04232800 skylight
n01905661 invertebrate
n12230794 strawberry_tree
n04196502 shipping
n08640739 playground
n01612275 falco_columbarius
n02374149 equine
n03744276 memory
n01904886 oyster_shell
n04091693 rigging
n09443281 spoor
n10665698 pupil
n07892813 white_wine
n07845863 homogenized_milk
n07832416 pesto
n02579557 pompano
n02868638 bomb_shelter
n04087826 ribbing
n04295081 tack
n12173664 hollyhock
n01736375 ground_snake
n04360798 support_column
n14891255 greek_fire
n00326094 rock_climbing
n02699629 communion_table
n03696568 lug
n04472726 sender
n04128837 sailing_ship
n01484285 shortfin_mako
n13095013 partial_veil
n03989777 post_horn
n02062430 blower
n02762909 donkey_engine
n02811936 battlement
n03802007 musket
n01392380 amoeba
n11723770 cohosh
n04313220 steering_system
n03176386 denture
n03334912 fifth_wheel
n02205673 black_fly
n11645590 wollemi_pine
n03151077 pall
n03317788 faience
n03380724 ottoman
n07867616 cheese_fondue
n13882961 diamond
n09302616 upland
n04255899 sod_house
n04287451 sprag
n04973291 ecru
n04370774 sweats
n04444218 toe
n02023992 kildeer
n02122298 pussycat
n02970408 carryall
n07712559 chip
n04164868 writing_table
n02868638 bombproof
n12387839 violet
n03199775 dinette
n03629520 kylix
n04529962 vertical_stabiliser
n12491017 orchid_tree
n12224978 casuarina
n04323819 stocking
n03992325 potpourri
n02532028 herring
n11906127 golden_cup
n03151077 curtain
n07827130 juniper_berries
n07720084 sugar_beet
n03870672 pack
n02742322 array
n02784124 banana_boat
n11950345 chrysanthemum
n02984061 cathedral
n01563945 goldcrest
n03429771 gantlet
n03037709 clarinet
n04295353 stabling
n04044498 radiotelephone
n02508213 procyon_lotor
n03555662 hypodermic
n02247655 bemisia_tabaci
n02839592 billiard_room
n04211356 shutter
n07868200 french_toast
n04421872 thermometer
n12452480 mission_bells
n12794985 astilbe
n07591586 bouillabaisse
n03510244 heat_sink
n12358293 cardamom
n01987545 prawn
n02920369 sand_trap
n03696301 luggage_rack
n02322047 trepang
n04450749 tongs
n07881625 refried_beans
n11878101 broccoli_rabe
n02981911 onager
n03450516 robe
n03850245 surgery
n02998563 sink
n04973669 copper_color
n12360108 begonia
n01752165 viper
n07899108 vermouth
n04433585 tie
n02403231 bullock
n12404729 trumpet_tree
n06267991 tabloid
n04356925 sun_porch
n03880129 pallium
n02310334 corn_earworm
n12441183 asparagus
n04199027 shoe
n03459591 grill
n03192543 dictaphone
n03012897 chemical_plant
n07869391 hash
n03766508 millinery
n03221059 half_mask
n02709908 and_circuit
n02838958 bill
n04586072 windbreak
n02568087 striper
n02981911 ballista
n03030880 cigarette_butt
n04095109 ritz
n01876326 bandicoot
n01789740 poultry
n11685091 pip
n02332156 house_mouse
n02063662 right_whale
n03634034 pile_dwelling
n03700963 simple_machine
n03193107 diesel
n04370048 sweater
n07605474 fudge
n04008385 line
n12286197 green_alder
n02029378 sanderling
n02543565 lizardfish
n02410900 wisent
n13025647 yeast
n12131405 bluegrass
n07605040 candyfloss
n01319685 bycatch
n15091129 thiamin
n02822064 bedsit
n02405101 bos_primigenius
n10560106 classmate
n12288823 hazelnut
n03952576 pizza_parlor
n01340935 reovirus
n03413124 gibbet
n07929351 coffee_bean
n12665048 bedstraw
n04146976 school_system
n07606419 horehound
n02946921 tin_can
n02979074 cassette_deck
n04076284 repeater
n02213107 hornet
n13147689 malvasia
n01519563 cassowary
n04232312 skybox
n02387887 coach_horse
n02311060 larva
n13110915 nut_tree
n02581957 dolphinfish
n02920369 trap
n04585128 wilton
n10305635 medic
n03039015 clavier
n02714751 answering_machine
n12770529 ebony
n12872914 butterwort
n04140064 saw
n04287986 spreader
n02073831 manatee
n07909714 galliano
n04151108 scratcher
n02406174 milker
n07697100 hamburger
n03878963 palisade
n04110439 positioner
n02848523 blade
n02898585 bridal_gown
n12274863 blackjack_oak
n03974070 pogo_stick
n01931520 enterobius_vermicularis
n02019190 great_bustard
n11615026 pinus_contorta
n09206985 ascent
n01992773 amphipod
n01848648 wigeon
n04595028 wifi
n10769188 washerwoman
n12974987 slime_mould
n12013035 scorzonera
n11970586 gaillardia
n02983904 cathedra
n02533209 pilchard
n02563182 bream
n02982599 catch
n12681579 black_haw
n02184473 pediculus_humanus
n12681893 weigela
n11727091 columbine
n12622875 agrimonia
n07808904 tabbouleh
n11536673 aquatic
n04967674 sea_green
n04248851 snare
n01948446 periwinkle
n10298912 sea_captain
n09308743 icecap
n03775847 mizzenmast
n09205509 arete
n12393269 ramee
n02937010 cagoule
n12164881 winter_melon
n04200258 shoebox
n04544325 wainscoting
n12303462 ash
n03102654 ice_chest
n02536456 king_salmon
n02728440 apparel
n01971280 squid
n02405302 yak
n02095050 fox_terrier
n02416104 barbary_sheep
n02262803 stonefly
n03679712 parlour
n07732168 green_corn
n08560295 dude_ranch
n09877951 crony
n08500989 interstellar_space
n11615026 lodgepole
n01548492 western_kingbird
n02763901 sunshade
n04290507 spur_wheel
n02787435 novelty
n02568959 grouper
n10648696 lead
n03063073 coffee_cup
n03648219 washing
n03471190 gusset
n07708798 legume
n02340358 eastern_woodrat
n04471912 transit_instrument
n01847253 diving_duck
n02628062 atlantic_bonito
n13882639 nonagon
n02680512 adit
n12334891 eucalyptus
n03270854 electric_blanket
n01462803 morula
n04313628 stela
n03275681 electrolytic_capacitor
n00447221 tobogganing
n12220496 silver_tree
n02981911 mangonel
n03497657 hat
n03892178 parquet
n07697825 grinder
n12606545 dayflower
n03189083 diaphragm
n04086794 rheostat
n07902520 bootleg
n02421449 gnu
n13875392 annulus
n12757303 winterberry
n02472987 man
n12522678 indian_rosewood
n02859184 straw_hat
n12547215 bluebonnet
n02732827 bower
n07936979 seltzer
n12724942 willow
n12091953 polyanthus
n04070545 refrigeration_system
n02156871 quadruped
n12593994 date_palm
n11953610 chicory
n02090475 wolfhound
n01448291 topminnow
n02931417 cabaret
n04103364 rolling_stock
n09230202 butte
n12491826 cassia
n11728099 water_dragon
n04259202 solenoid
n01698434 gator
n02532602 sardine
n11690254 hypanthium
n02972714 extractor
n03365991 storey
n13132486 raceme
n12891093 brooklime
n12988158 lecanora
n02430559 stag
n02381004 buckskin
n09224725 bluff
n02337902 grasshopper_mouse
n02353861 pocket_gopher
n03965456 shopping_mall
n07920222 latte
n07743224 bilberry
n02423589 springbok
n13104059 tree
n04439585 tine
n01439808 cyprinus_carpio
n03577312 integrator
n02561381 northern_pike
n03508485 heat_exchanger
n03096960 control
n12890265 veronica
n03228533 douche
n09861946 boater
n03730153 equipage
n02357111 red_squirrel
n04112147 rotor
n02033882 eskimo_curlew
n11903671 swallowwort
n07764155 mango
n04495843 tower
n03271030 chair
n02010453 night_heron
n01566645 babbler
n11623105 cedar_tree
n13130161 receptacle
n02115335 wild_dog
n03380724 footstool
n03686130 garret
n07764847 avocado
n02980036 castor
n03035252 circus_tent
n04543996 wainscotting
n04088797 ride
n02625612 spanish_mackerel
n04371563 swimsuit
n03228016 double_reed
n03274265 electric_toothbrush
n04546340 walkman
n12957803 nardoo
n02561803 chain_pickerel
n03708843 magnetometer
n12263738 chinquapin
n04353573 sulky
n02752615 jock
n01748686 spitting_cobra
n04583212 fisheye_lens
n02640857 hausen
n01664369 ridley
n03431570 gear_box
n07643981 gelatin
n02065726 humpback_whale
n10530150 rider
n10599806 vocalist
n07756325 honeydew
n03146846 cultivator
n12791329 syringa
n11793779 arum_lily
n07740597 empire
n04387400 tambourine
n03938522 bobbin_lace
n13111881 bonsai
n03386011 fort
n04259468 sabaton
n02918831 bumper
n07577374 snack
n01527347 sparrow
n07578093 feast
n02797535 bascule
n07760755 thompson_seedless
